COD_IBGE,ENQUADRAMENTO_n,VALORBENEFÍCIO_mean,Abril,ValorAbril,Maio,ValorMaio,Junho,ValorJunho,Julho,ValorJulho
2603900,6817,64937.6558603491,6817,64.9376558603491,7159,64.8693951669228,5306,65.6539766302299,1241,63.3843674456084
2603926,4698,67994.8914431673,4698,67.9948914431673,4750,67.9957894736842,4133,68.7394144689088,481,62.993762993763
2604007,24937,74828.5679913382,24937,74.8285679913382,27829,73.5958891803514,19224,77.7465667915106,6484,63.9327575570635
2604106,111821,72735.5326816966,111821,72.7355326816966,129508,71.448404731754,79372,75.1005392329789,39009,65.5356456202415
2604155,5574,67502.691065662,5574,67.502691065662,5672,67.425952045134,4445,68.4634420697413,754,63.262599469496
2604205,13448,77212.9684711481,13448,77.2129684711481,13938,76.6422729229445,11388,79.2255005268704,1810,64.2762430939227
2604304,4237,65919.2825112108,4237,65.9192825112108,4415,65.7757644394111,3432,66.7482517482517,626,63.1629392971246
2604403,5003,76094.3433939636,5003,76.0943433939636,5214,75.4085155350978,3922,79.0770015298317,841,63.8525564803805
2604502,8712,72279.6143250689,8712,72.2796143250689,9201,71.7835017932833,6957,74.7132384648556,1508,62.7851458885942
2604601,8159,70743.9637210442,8159,70.7439637210442,8952,70.0603217158177,6058,72.6774513040607,2062,64.8011639185257
2604700,6423,69836.5249883232,6423,69.8365249883232,6525,69.8114942528736,5786,70.61873487729,457,63.4135667396061
2604809,5180,73702.7027027027,5180,73.7027027027027,5360,73.2985074626866,4006,76.7898152770844,915,61.9016393442623
2604908,6699,71240.4836542768,6699,71.2404836542768,6819,71.0778706555213,5715,72.5354330708661,706,63.2294617563739
2605004,9159,71031.7720275139,9159,71.0317720275139,9944,70.3720836685438,7168,72.7566964285714,2081,64.3248438250841
2605103,13375,73448.9719626168,13375,73.4489719626168,13988,72.8767515012868,10924,75.4558769681435,2130,63.5774647887324
2605152,5460,67197.8021978022,5460,67.1978021978022,5753,66.9250825656179,4148,68.5776277724204,1009,63.2705649157582
2605202,22299,78662.7203013588,22299,78.6627203013588,24330,77.3094944512947,17384,81.8994477680626,4897,65.3910557484174
2605301,14343,68228.4040995608,14343,68.2284040995608,14875,68.0672268907563,12053,69.2591056168589,1935,62.8837209302326
2605400,8800,76568.1818181818,8800,76.5681818181818,9078,76.0409781890284,7267,79.3614971790285,1187,62.4768323504634
2605459,496,67862.9032258065,496,67.8629032258064,673,66.8647845468053,400,67.95,350,66.5142857142857
2605509,3930,69496.1832061069,3930,69.4961832061069,4126,69.321376635967,3004,71.6045272969374,741,62.5910931174089
2605608,7918,70510.2298560242,7918,70.5102298560243,8308,70.1468464130958,6719,71.8321178746837,1113,62.911051212938
2605707,10838,72959.9557113859,10838,72.9599557113859,11532,72.2840790842872,8842,74.6233883736711,1848,64.7077922077922
2605806,6103,67550.3850565296,6103,67.5503850565296,6187,67.4672700824309,5350,67.9514018691589,558,63.8709677419355
2605905,8346,79503.9539899353,8346,79.5039539899353,8834,78.5419968304279,6670,83.8920539730135,1475,62.0745762711864
2606002,44988,71403.0408108829,44988,71.4030408108829,48787,70.765982741304,34755,73.1394044022443,10637,64.8961173263138
2606101,10405,72132.6285439692,10405,72.1326285439692,10987,71.6537726403932,8295,74.1410488245931,1857,64.264943457189
2606200,25383,74154.355277154,25383,74.154355277154,28557,72.9887593234584,19772,76.7388225773822,6922,64.5073678127709
2606309,3185,68910.5180533752,3185,68.9105180533752,3289,68.6834904226209,2610,69.9080459770115,409,63.2273838630807
2606408,30447,74119.6176963248,30447,74.1196176963248,33170,73.1594814591498,22987,77.0522469221734,7557,64.0412862246923
2606507,7672,68156.9343065693,7672,68.1569343065693,7905,68.1214421252372,6542,69.0155915622134,930,62.8387096774194
2606606,9885,73857.3596358118,9885,73.8573596358118,10319,73.291985657525,8140,75.8624078624079,1588,63.4382871536524
2606705,3022,66551.9523494375,3022,66.5519523494375,3074,66.5387117761874,2409,67.5716064757161,381,62.6771653543307
2606804,37932,75091.7431192661,37932,75.0917431192661,41515,74.153438516199,26888,78.5145789943469,10183,65.8509280172837
2606903,4639,66738.5212330244,4639,66.7385212330244,4772,66.7267393126572,3882,67.6661514683153,550,62.9454545454545
2607000,8470,71079.1027154663,8470,71.0791027154663,8591,70.9230590152485,7814,71.5101100588687,585,64.5128205128205
2607109,1749,65831.9039451115,1749,65.8319039451115,1804,65.7538802660754,1468,66.4986376021798,188,62.5531914893617
2607208,32150,76251.3219284603,32150,76.2513219284603,36323,74.8996503592765,23512,79.2386866281048,9480,66.1518987341772
2607307,11437,71913.9634519542,11437,71.9139634519542,12216,71.2770137524558,9624,73.640897755611,1926,62.8660436137072
2607406,1845,69788.6178861789,1845,69.7886178861789,1874,69.6371398078975,1534,70.4823989569752,214,64.7663551401869
2607505,9920,68346.7741935484,9920,68.3467741935484,10202,68.1925112722996,8913,68.9666778862336,960,62.3125
2607604,8298,74251.6268980477,8298,74.2516268980477,9057,73.2295462073534,6361,77.0067599434051,2268,64.1798941798942
2607653,11665,72961.851693099,11665,72.961851693099,12746,72.2485485642555,9242,75.399264228522,2571,63.8506417736289
2607703,5609,68632.5548226065,5609,68.6325548226065,5896,68.4056987788331,4539,70.0462656972902,909,63.2343234323432
2607752,8145,73930.0184162063,8145,73.9300184162063,8855,73.1518915866742,6420,76.2242990654206,1856,65.1724137931034
2607802,5174,71480.4793196753,5174,71.4804793196753,5508,70.9150326797386,3958,73.9919151086407,1050,63.5428571428571
2607901,190730,75315.6818539296,190730,75.3156818539296,226285,73.5726186004375,143416,77.8235343336866,68418,66.0273612207314
2607950,3761,74070.725870779,3761,74.070725870779,3978,73.3785822021116,3056,76.7081151832461,615,62.8292682926829
2608008,7046,72671.0190178825,7046,72.6710190178825,7335,72.2372188139059,5907,74.1493143727781,975,63.8769230769231
2608057,4972,71415.9292035398,4972,71.4159292035398,5291,70.999810999811,4091,73.1850403324371,921,63.7133550488599
2608107,10312,69705.1978277735,10312,69.7051978277735,10978,69.2311896520313,8041,71.3567964183559,1998,63.2432432432432
2608206,5531,78018.4415114807,5531,78.0184415114807,5842,77.1516603902773,4198,81.8389709385422,1064,64.906015037594
2608255,4407,66480.5990469707,4407,66.4805990469707,4527,66.3618290258449,3597,67.256046705588,653,62.9402756508423
2608305,6197,67774.7297079232,6197,67.7747297079232,6476,67.4305126621371,4799,68.9643675765785,1093,63.2387923147301
2608404,6030,68278.6069651741,6030,68.2786069651741,6143,68.2044603613869,4970,69.0663983903421,729,63.8683127572016
2608453,6226,74388.0501124317,6226,74.3880501124317,6602,73.7412905180248,4641,77.9185520361991,1399,63.8170121515368
2608503,6936,72664.3598615917,6936,72.6643598615917,7646,71.7316243787601,5335,75.261480787254,1655,63.8066465256798
2608602,5068,65895.816890292,5068,65.895816890292,5175,65.7623188405797,4268,66.6494845360825,594,61.6161616161616
2608701,5867,69285.8360320436,5867,69.2858360320436,5964,69.2354124748491,5043,70.1725163593099,599,63.906510851419
2608750,8440,73500,8440,73.5,9127,72.8125342390709,6458,76.5469185506349,1824,63.8815789473684
2608800,15309,70052.9100529101,15309,70.0529100529101,16348,69.5534621972107,12062,71.5204775327475,3039,63.6130306021718
2608909,20010,71871.0644677661,20010,71.8710644677661,21618,71.2600610602276,15303,74.2246618310135,4682,63.9598462195643
2609006,8209,68873.1879644293,8209,68.8731879644293,8946,68.41046277666,6268,70.405232929164,1879,63.7679616817456
2609105,4509,72268.7957418496,4509,72.2687957418496,4727,71.7537550243283,3731,74.3768426695256,709,62.7926657263752
2609154,7122,69806.2342038753,7122,69.8062342038753,7231,69.6750103720094,6459,70.3204830469113,529,64.4234404536862
2609204,3969,75222.9780801209,3969,75.2229780801209,4191,74.6027201145311,3388,77.4085005903188,584,62.4657534246575
2609303,5382,70222.9654403567,5382,70.2229654403567,5557,70.0197948533381,4424,71.6636528028933,774,63.1007751937984
2609402,20194,75667.0298108349,20194,75.6670298108349,22154,74.6113568655773,15483,78.643673706646,4644,64.4186046511628
2609501,9373,70869.5188306839,9373,70.8695188306839,10328,70.3175832687839,7076,73.2362916902205,2340,64.4871794871795
2609600,110977,73836.3805112771,110977,73.8363805112771,131525,72.2814674016347,82775,75.949018423437,40596,65.891220809932
2609709,7830,69432.9501915709,7830,69.4329501915709,8241,69.1445212959592,6482,70.9040419623573,1238,62.81098546042
2609808,6603,70122.6715129487,6603,70.1226715129487,6773,69.9394655248782,5784,71.0269709543568,733,63.2742155525239
2609907,24498,72312.0254714671,24498,72.3120254714671,25856,71.7906868811881,20348,74.029880086495,3882,63.2612055641422
2610004,21093,74140.2360972835,21093,74.1402360972835,22579,73.4461225032109,16248,76.8426883308715,4408,64.532667876588
2610103,3177,69159.5845136922,3177,69.1595845136922,3229,69.0678228553732,2740,70.1605839416059,299,63.0100334448161
2610202,8941,70220.3332960519,8941,70.2203332960519,9585,69.7464788732394,7234,71.6615980094001,1590,63.7358490566038
2610301,5632,66455.9659090909,5632,66.4559659090909,5707,66.3606097774663,4618,67.1979211779991,634,62.8391167192429
2610400,7565,67955.0561797753,7565,67.9550561797753,8011,67.7518412183248,6092,69.1694024950755,1233,63.4063260340633
2610509,11732,69445.9597681555,11732,69.4459597681555,12139,69.2528214844715,9404,71.1335601871544,1845,62.9593495934959
2610608,19778,75650.723025584,19778,75.650723025584,21173,74.8491002692108,15415,78.9322088874473,4166,63.6581853096495
2610707,93553,74901.7134672325,93553,74.9017134672325,108555,73.3862097554235,68621,76.9985864385538,31951,66.4974492191168
2610806,9223,69680.1474574434,9223,69.6801474574434,9412,69.5367615809605,7886,70.7050469185899,1090,63.4678899082569
2610905,24223,71758.2462948437,24223,71.7582462948437,24788,71.5507503630789,20291,73.1348873884974,3187,64.2736115469093
2611002,12364,72117.4377224199,12364,72.1174377224199,13442,71.431334622824,9904,73.8974151857835,2731,64.3720248993043
2611101,97228,73625.7045295594,97228,73.6257045295594,111751,72.4648549006273,71840,76.233574610245,30733,65.741710864543
2611200,4662,70012.87001287,4662,70.01287001287,4734,69.9239543726236,4101,70.7534747622531,423,64.822695035461
2611309,10410,73706.0518731988,10410,73.7060518731988,10915,73.2643151626203,8646,75.5031228313671,1625,64.2461538461538
2611408,4351,77058.1475522868,4351,77.0581475522868,4768,75.9312080536913,3526,79.6880317640386,958,64.5093945720251
2611507,7415,75163.8570465273,7415,75.1638570465273,7875,74.3923809523809,6113,77.3728120399149,1229,63.6126932465419
2611533,2675,65405.6074766355,2675,65.4056074766355,2727,65.3025302530253,2140,66.196261682243,373,63.3780160857909
2611606,380588,73633.9558787981,380588,73.6339558787981,459169,72.0111331557662,268202,75.8061461137501,159018,66.3155114515338
2611705,9368,68089.2399658412,9368,68.0892399658412,10011,67.7734492058735,7612,69.1513399894903,1790,63.4189944134078
2611804,13658,74905.5498608874,13658,74.9055498608874,14912,73.8572961373391,10291,78.3947138276164,3186,64.0112994350282
2611903,7184,73621.9376391982,7184,73.6219376391982,7887,72.6055534423735,5522,76.6896052155016,1640,63.1829268292683
2612000,4510,70909.0909090909,4510,70.9090909090909,4729,70.5307676041446,3690,72.4715447154472,699,63.3476394849785
2612109,2464,71420.4545454545,2464,71.4204545454545,2544,71.0849056603774,2097,73.0185979971388,318,63.0188679245283
2612208,20399,70741.7030246581,20399,70.7417030246581,21893,70.3074041931211,15150,72.9584158415842,4586,64.1474051460968
2612307,5922,67801.4184397163,5922,67.8014184397163,6118,67.7770513239621,5014,68.7355404866374,731,62.4623803009576
2612406,7415,71773.4322319622,7415,71.7734322319622,7797,71.3428241631397,6167,73.2122587968218,1099,63.7670609645132
2612455,5080,67594.4881889764,5080,67.5944881889764,5228,67.3794950267789,4243,68.4704218713175,634,62.9337539432177
2612471,4328,65683.9186691312,4328,65.6839186691312,4543,65.5073739819503,3419,66.6861655454811,730,62.958904109589
2612505,34163,75097.034803735,34163,75.097034803735,38736,73.723667905824,25364,77.1502917520896,10274,66.4123029005256
2612554,5344,65939.371257485,5344,65.939371257485,5436,65.9602649006623,4427,66.8443641292071,613,62.6427406199021
2612604,17169,71340.206185567,17169,71.340206185567,17717,71.0910425015522,14266,72.6804990887425,2379,64.1109709962169
2612703,6229,69844.276769947,6229,69.844276769947,6437,69.6473512505826,4966,71.2605718888441,1003,63.4097706879362
2612802,3882,67681.6074188563,3882,67.6816074188563,4023,67.4272930648769,3189,68.7300094073377,582,62.8865979381443
2612901,3700,72097.2972972973,3700,72.0972972972973,3824,71.8305439330544,3135,73.6076555023923,422,62.8436018957346
2613008,16658,71381.9185976708,16658,71.3819185976708,17353,71.0125050423558,13305,73.4836527621195,2746,63.1682447195921
2613107,13269,72719.8733891024,13269,72.7198733891024,14305,72.0754980775952,10352,75.0173879443586,3004,64.8535286284953
2613206,8648,67701.2025901943,8648,67.7012025901943,8897,67.6070585590649,7236,68.665008291874,1095,63.0684931506849
2613305,8124,71225.9970457903,8124,71.2259970457903,8457,70.9045760908124,6819,72.608886933568,1153,63.2263660017346
2613404,6333,72250.1184272856,6333,72.2501184272856,7114,71.2932246274951,5181,74.3833236826867,1482,63.7651821862348
2613503,12908,71518.4381778742,12908,71.5184381778742,13653,71.0173588222369,10682,72.8402920801348,1885,64.0106100795756
